# Cosmological parameters
# z 0.56
# name nseries
# H0 70.0
# Omega_k 0.0
# Omega_b 0.047
# Omega_c 0.23900000000000005
# Omega_m 0.2860000000000001
# Omega_de 0.7139146242997069
# Omega_nu 0.0
# N_eff 3.046
# mass_neutrinos 0.0
# n_s 0.96
# A_s 2.14681e-09
# H_z 93.91994797458759
# D_A 1341.4585487050722
# D_M 2092.6753359799127
# D_H 3191.9998303354723
# D_V 1985.5684620953912
# r_drag 147.15240140926014
# DM_rd 14.221142950700246
# DH_rd 21.691795714960065
# DV_rd 13.493279369414637
# sigma8 0.6190097729325262
# fsigma_8 0.4689022847302364
# f 0.7575038476514457
# 
# k[h/Mpc]  P_lin(k)
7.711666209444444e-05    228.99856217890928
7.772442368002382e-05    230.73029265987475
7.833697507541699e-05    232.47511017801267
7.895435402943632e-05    234.23311348616417
7.957659858839504e-05    236.00440208059513
8.020374709845201e-05    237.78907620656915
8.083583820797468e-05    239.58723686388635
8.147291086992093e-05    241.39898575920643
8.211500434423948e-05    243.22442521712867
8.276215820028935e-05    245.06365830305148
8.34144123192783e-05    246.91678885295272
8.407180689672058e-05    248.78392147909162
8.473438244491404e-05    250.66516157575023
8.540217979543653e-05    252.56061532502244
8.60752401016625e-05    254.4703897026413
8.675360484129875e-05    256.39459248384935
8.743731581894068e-05    258.33333224931357
8.812641516864858e-05    260.2867183910829
8.882094535654406e-05    262.2548611185843
8.9520949183427e-05    264.23787147131094
9.022646978741347e-05    266.23586146270765
9.093755064659371e-05    268.24894408658946
9.16542355817118e-05    270.2772331932346
9.237656875886602e-05    272.3208434902002
9.310459469223064e-05    274.3798905487601
9.383835824679913e-05    276.4544908104027
9.457790464114894e-05    278.54476159335934
9.532327945022827e-05    280.6508210991948
9.607452860816442e-05    282.77278841944224
9.683169841109469e-05    284.9107835422945
9.759483552001932e-05    287.06492735933153
9.836398696367705e-05    289.2353416723144
9.913920014144324e-05    291.4221491557251
9.992052282625086e-05    293.62547316334644
0.0001007080031675347    295.8454378879867
0.00010150168969419836    298.0821684488208
0.00010230163131760505    300.33579089828845
0.00010310787733459163    302.6064322289684
0.00010392047743050673    304.8942203805203
0.00010473948168227248    307.1992842466514
0.00010556494056147057    309.5217536821551
0.00010639690493745276    311.8617595099891
0.00010723542608047543    314.21943352840225
0.00010808055566485931    316.59490851813246
0.000108932345772174    318.9883182497424
0.00010979084889444735    321.39979750116646
0.0001106561179374004    323.8294820736385
0.00011152820622370784    326.27750878295217
0.00011240716749628383    328.7440154650635
0.0001132930559215941    331.22914098359223
0.00011418592609299383    333.7330252374113
0.00011508583303409223    336.25580916826334
0.00011599283220214316    338.7976347684633
0.0001169069794914628    341.3586450886185
0.00011782833123687435    343.93898424544216
0.00011875694421717935    346.53879742960225
0.00011969287565865699    349.158230913626
0.00012063618323859051    351.79743205937893
0.0001215869250888218    354.4565493207338
0.00012254515979933357    357.135732253498
0.0001235109464218602    359.83513152718854
0.00012448434447352675    362.55489893328297
0.00012546541394051674    365.29518739348714
0.00012645421528176872    368.0561509680439
0.0001274508094327023    370.83794486410363
0.00012845525780897323    373.64072544416365
0.00012946762231025798    376.4646502345703
0.0001304879653240688    379.3098779340645
0.0001315163497295979    382.1765684224131
0.00013255283890159272    385.06488276908743
0.00013359749671426128    387.9749832094441
0.0001346503875452085    390.90703307154325
0.00013571157627940365    393.86119687037933
0.0001367811283131785    396.8376403407436
0.00013785910955825819    399.836530446126
0.0001389455864458221    402.8580353876821
0.00014004062593059844    405.9023246132604
0.00014114429549499005    408.9695688264948
0.00014225666315323315    412.05993999596234
0.00014337779745558868    415.173611364419
0.00014450776749256678    418.3107574580657
0.0001456466428991846    421.4715540959312
0.0001467944938592575    424.6561783952243
0.00014795139110972412    427.86480865219505
0.00014911740594500573    431.0976243206247
0.00015029261022139975    434.3548061667184
0.00015147707636150782    437.63653628779247
0.0001526708773586989    440.9429981218688
0.00015387408678160783    444.2743764573274
0.00015508677877866859    447.63085744260854
0.00015630902808268398    451.0126285960237
0.00015754091001543102    454.4198788155934
0.0001587825004923028    457.8527983889828
0.00016003387602698648    461.3115790034868
0.00016129511373617908    464.79641375609594
0.00016256629134433923    468.30749716832327
0.00016384748718847723    471.84502522512406
0.00016513878022298271    475.40919536731354
0.00016644025002449006    479.00020648800677
0.00016775197679678254    482.61825894302865
0.00016907404137573464    486.263554561445
0.0001704065252342941    489.93629665613463
0.0001717495104875022    493.63669003447296
0.00017310307989755437    497.36494100906543
0.00017446731687890051    501.12125740856607
0.00017584230550338534    504.9058485885812
0.00017722813050542955    508.7189254426182
0.0001786248772872512    512.5607004122527
0.00018003263192412942    516.4313873059527
0.000181451481169708    520.3312010619934
0.00018288151246134213    524.2603581224773
0.00018432281392548666    528.2190765021329
0.00018577547438312697    532.2075757993335
0.00018723958335525257    536.226077207219
0.00018871523106837377    540.274803524877
0.00019020250846008238    544.3539791685916
0.00019170150718465507    548.463830183192
0.00019321231961870233    552.6045842534378
0.00019473503886686068    556.7764707155236
0.0001962697587675307    560.9797205686207
0.00019781657389865946    565.2145664903514
0.0001993755795835696    569.4812429066404
0.00020094687189683286    573.7799859937533
0.00020253054767019126    578.1110336429412
0.00020412670449852433    582.4746254710366
0.00020573544074586322    586.8710028325723
0.00020735685555145283    591.3004088319184
0.00020899104883586082    595.763088335592
0.00021063812130713588    600.2592879845422
0.00021229817446701343    604.7892562066111
0.00021397131061717077    609.3532432290149
0.00021565763286553167    613.9515010909367
0.00021735724513262042    618.5842836561933
0.0002190702521579658    623.2518465010829
0.00022079675950655586    627.9544464908947
0.00022253687357534364    632.692342177937
0.0002242907015998034    637.4657939649171
0.00022605835166053954    642.2750641175834
0.00022783993268994684    647.1204167773977
0.0002296355544789236    652.0021179743285
0.00023144532768363765    656.9204356396855
0.00023326936383234536    661.8756396190724
0.000235107775332265    666.868001685389
0.00023696067547650338    671.8977955519454
0.0002388281784510381    676.9652968856277
0.000240710399341754    682.0707833152441
0.00024260745414153548    687.2145341841969
0.00024451945975741466    692.396830424345
0.00024644653401777595    697.6179549219884
0.00024838879567961697    702.8781925625209
0.0002503463644358673    708.1778302437039
0.00025231936092276453    713.517156889047
0.00025430790672728847    718.8964634612229
0.00025631212439465416    724.3160429756067
0.0002583321374358635    729.7761905138793
0.0002603680703353172    735.277203237694
0.0002624200485584856    740.8193804024468
0.00026448819855964107    746.4030233711419
0.00026657264778965023    752.0284356120237
0.00026867352470382887    757.695922577524
0.00027079095876985764    763.4057917826663
0.0002729250804757604    769.1583528978746
0.00027507602133794646    774.9539177638661
0.00027724391390931415    780.7928004058452
0.00027942889178742046    786.6753170477892
0.00028163108962271356    792.6017861268331
0.00028385064312683086    798.5725283076991
0.00028608768908096224    804.5878664972389
0.00028834236534427927    810.6481258590694
0.0002906148108624311    816.7536338282457
0.0002929051656761067    822.9047201255756
0.00029521357092966515    829.1017163356526
0.0002975401688798336    835.3449550990786
0.0002998851029044741    841.6347711159071
0.00030224851751141916    847.9715013738773
0.0003046305583473774    854.3554851625379
0.0003070313722069088    860.787064087429
0.00030945110704147093    867.2665820843944
0.00031188991196853707    873.7943854339069
0.00031434793728078497    880.3708227754826
0.0003168253344553593    886.9962451221932
0.0003193222561632061    893.6710058752094
0.0003218388562784815    900.3954608384468
0.00032437528988803427    907.1699682256536
0.0003269317133009627    913.9948885059994
0.00032950828405824774    920.8705844124288
0.0003321051609424615    927.7974211211522
0.0003347225039875521    934.7757662739406
0.0003373604744887056    941.8059899930468
0.0003400192350122869    948.8884648961009
0.000342698949405857    956.023566111144
0.00034539978280827033    963.2116712916867
0.0003481219016598519    970.4531606318745
0.00035086547371265397    977.7484168817233
0.00035363066804079425    985.0978253623651
0.00035641765505087453    992.5017739814733
0.0003592266064924828    999.9606530243051
0.00036205769546877685    1007.4748541023887
0.0003649110964471521    1015.0447709582751
0.00036778698526999335    1022.6707999226608
0.0003706855391655109    1030.353339929518
0.00037360693675866214    1038.0927925307508
0.00037655135808216053    1045.8895619109308
0.0003795189845875689    1053.7440549020932
0.0003825099991564818    1061.656680998569
0.0003855245861117964    1069.6278523719104
0.00038856293122907065    1077.6579838858324
0.0003916252217479723    1085.7474931112013
0.00039471164638381714    1093.8968003340685
0.00039782239533919973    1102.1063278463323
0.0004009576603157133    1110.3764993059335
0.0004041176345257645    1118.7077409261542
0.00040730251270448007    1127.10048163419
0.00041051249112170697    1135.5551530852579
0.00041374776759410824    1144.0721896766877
0.00041700854149735305    1152.6520285620934
0.00042029501377840425    1161.2951096655688
0.0004236073869679005    1170.0018756958782
0.0004269458651926381    1178.772772160803
0.00043031065418815064    1187.608247381359
0.0004337019613113869    1196.5087525061895
0.0004371199955534898    1205.4747414731844
0.0004405649675526758    1214.5066704212052
0.00044403708960721476    1223.6049978955639
0.00044753657568851363    1232.7701852837495
0.0004510636414543025    1242.0026968372852
0.0004546185042619244    1251.3029996856667
0.00045820138318173    1260.6715638502658
0.00046181249901057817    1270.1088622582574
0.0004654520742854431    1279.6153707565973
0.0004691203332971271    1289.1915681260218
0.0004728175021040838    1298.837936095012
0.00047654380854634826    1308.5549593538562
0.0004802994822595787    1318.3431255686737
0.00048408475468920666    1328.2029246962863
0.00048789985910470114    1338.1348471360386
0.0004917450306139436    1348.1393856313227
0.0004956205061777161    1358.2170358414487
0.0004995265246243045    1368.368296353743
0.0005034633266642168    1378.5936686954822
0.0005074311549050161    1388.893657345989
0.0005114302538662726    1399.268769748558
0.0005154608699946308    1409.7195163224724
0.0005195232516789989    1420.2464104749467
0.0005236176492658537    1430.84996861309
0.0005277443150746698    1441.530710155829
0.0005319035034134685    1452.2891575228343
0.0005360954705944896    1463.1258353583407
0.0005403204749499866    1474.0412703179786
0.0005445787768481476    1485.0359919979035
0.0005488706387091392    1496.1105330070397
0.0005531963250212788    1507.265428977884
0.0005575561023573346    1518.5012185771511
0.000561950239390952    1529.8184435164794
0.000566379006913212    1541.2176485630898
0.0005708426778493174    1552.6993815503397
0.0005753415272754141    1564.2641933882944
0.000579875832435541    1575.9126380742264
0.0005844458727587148    1587.645272703065
0.0005890519298761524    1599.4626571686704
0.0005936942876386253    1611.3653521847205
0.0005983732321339507    1623.3539204872725
0.0006030890517046243    1635.4289278371532
0.0006078420369655873    1647.590943032788
0.0006126324808221382    1659.8405379183841
0.0006174606784879796    1672.1782873919876
0.000622326927503415    1684.6047694135416
0.0006272315277536831    1697.1205650127247
0.0006321747814874363    1709.7262582968403
0.0006371569933353711    1722.4224364585546
0.0006421784703289972    1735.2096897834633
0.0006472395219195618    1748.0886116534266
0.0006523404599971163    1761.059797420204
0.0006574815989097402    1774.1238428513236
0.0006626632554829113    1787.2813463425166
0.000667885749039028    1800.532909292457
0.0006731494014170931    1813.8791361075953
0.0006784545369925412    1827.3206342068577
0.0006838014826972341    1840.8580140261838
0.0006891905680396031    1854.4918890229833
0.000694622125124959    1868.2228756804052
0.0007000964886759575    1882.051593511497
0.0007056139960532239    1895.9786650632102
0.0007111749872761471    1910.0047159202798
0.0007167798050438298    1924.1303746375281
0.0007224287947562111    1938.3562715910016
0.0007281223045353501    1952.6830391388346
0.000733860685246877    1967.1113125897728
0.0007396442905216207    1981.6417302360048
0.0007454734767773952    1996.2749333547733
0.0007513486032409701    2011.0115662100445
0.0007572700319702027    2025.8522760536837
0.0007632381278763545    2040.7977131268694
0.000769253258746577    2055.8485306608636
0.0007753157952665749    2071.0053848779517
0.0007814261110434546    2086.2689349920993
0.0007875845826287426    2101.6398432092565
0.0007937915895415954    2117.118773668603
0.0008000475142921833    2132.706388546623
0.0008063527424052667    2148.403351405544
0.0008127076624439524    2164.210328577478
0.0008191126660336373    2180.1279891601703
0.000825568147886147    2196.1570050123055
0.0008320745058240541    2212.2980507486413
0.0008386321408052014    2228.5518037347915
0.000845241456947404    2244.918944081872
0.0008519028615533584    2261.4001546407467
0.0008586167651357414    2277.996120996063
0.0008653835814425059    2294.7075314601184
0.0008722037274823821    2311.5350770409027
0.0008790776235505718    2328.479449955665
0.0008860056932546544    2345.541342751926
0.0008929883635406856    2362.7214503629866
0.0009000260647195142    2380.020470292773
0.0009071192304932979    2397.4391026057733
0.0009142682979822271    2414.9780499167628
0.0009214737077514695    2432.6380173801826
0.0009287359038383133    2450.419712679181
0.0009360553337795371    2468.323846014411
0.0009434324486389839    2486.3511300923474
0.0009508677030353636    2504.5022801134623
0.0009583615551702667    2522.778013759882
0.0009659144668563981    2541.1790505321806
0.0009735269035460437    2559.706106044408
0.0009811993343597464    2578.359894585799
0.0009889322321152228    2597.141132524496
0.0009967260733564941    2616.0505383265804
0.0010045813383832605    2635.088832536381
0.0010124985112804949    2654.256737756318
0.0010204780799482744    2673.5549786264223
0.001028520536131853    2692.984281803323
0.0010366263754519585    2712.5453759389584
0.0010447960974353419    2732.238991658682
0.0010530302055455551    2752.0658615390093
0.0010613292072139823    2772.0267200832345
0.0010696936138711085    2792.1223014938323
0.001078123940978034    2812.353335248656
0.0010866207080582467    2832.7205512219284
0.0010951844387296294    2853.224680827372
0.0011038156607367357    2873.8664569883017
0.0011125149059833099    2894.6466141073715
0.001121282710565062    2915.5658880355504
0.001130119614802712    2936.62501604089
0.0011390261632752802    2957.8247367764575
0.0011480029048536544    2979.1657902480106
0.0011570503927344068    3000.6489177808708
0.001166169184473892    3022.274861986544
0.001175359842022603    3044.044366451629
0.0011846229317598006    3065.9581691376447
0.001193959024528421    3088.017001856707
0.0012033686956702489    3110.2215968222977
0.0012128525250613795    3132.572686928769
0.0012224110971479473    3155.0710057074707
0.0012320450009821481    3177.71728728221
0.0012417548302585384    3200.512266324179
0.0012515411833506171    3223.456678006148
0.00126140466334771    3246.551257956171
0.0012713458780921254    3269.7967422104343
0.0012813654402166227    3293.193867165592
0.0012914639671821558    3316.74336953045
0.0013016420813159336    3340.445984345568
0.0013119004098497676    3364.3024352843295
0.0013222395849587217    3388.3134415386203
0.0013326602438000785    3412.4797218929953
0.0013431630285525953    3436.8019946711074
0.0013537485864560876    3461.280977675035
0.001364417569851307    3485.9173881237843
0.0013751706362201495    3510.7119425911883
0.0013860084482261704    3535.665356942827
0.001396931673755417    3560.7783462723587
0.0014079409859575965    3586.051624836974
0.0014190370632875488    3611.4859059922087
0.001430220589547067    3637.0819020781305
0.0014414922539270274    3662.8403187991053
0.0014528527510498685    3688.761849759463
0.001464302781012396    3714.847185685858
0.0014758430494289214    3741.0970155538294
0.001487474267474754    3767.5120265098403
0.0014991971519300199    3794.0929037924375
0.0015110124252238418    3820.8403306526225
0.0015229208154788484    3847.7549882733224
0.0015349230565560581    3874.837555687874
0.0015470198881000956    3902.0887096979636
0.00155921205558477    3929.509124790205
0.001571500310359026    3957.0994730525013
0.0015838854096932344    3984.8604233044884
0.0015963681168258673    4012.792631544781
0.001608949201010532    4040.8967436225144
0.0016216294375633697    4069.173401980985
0.001634409607910846    4097.623245704911
0.001647290499637896    4126.246910422958
0.0016602729065364693    4155.045028209739
0.0016733576286544374    4184.018227486783
0.0016865454723449076    4213.167132922351
0.0016998372503159098    4242.492365330733
0.0017132337816804755    4271.994541570076
0.001726735892007128    4301.674274439794
0.0017403444133707443    4331.532172576613
0.0017540601844038468    4361.568835304353
0.001767884050348269    4391.784838349473
0.001781816863107258    4422.180747777727
0.0017958594812979673    4452.757124263001
0.001810012770304365    4483.514522967159
0.001824277602330574    4514.453493418855
0.0018386548564546116    4545.574579391208
0.0018531454186825724    4576.8783187786585
0.0018677501820032188    4608.365243472743
0.0018824700464430233    4640.035879236942
0.001897305919121626    4671.89074558046
0.0019122587143077332    4703.930355631139
0.001927329353475471    4736.1552156985545
0.0019425187653611584    4768.5658136745205
0.001957827886020554    4801.162615139461
0.0019732576588865278    4833.946077018219
0.001988809034827213    4866.916648415504
0.0020044829722045978    4900.074770471746
0.002020280436933581    4933.420876218273
0.002036202402541508    4966.9553904312825
