# Cosmological parameters
# z 0.56
# name challenge
# H0 67.6
# Omega_k 0.0
# Omega_b 0.048142572038794164
# Omega_c 0.26044573456811737
# Omega_m 0.31000006214536036
# Omega_de 0.6899208700952628
# Omega_nu 0.0014117555384487999
# N_eff 3.0460000000000003
# mass_neutrinos 0.06
# n_s 0.97
# A_s 2.0406217009089533e-09
# H_z 92.37432350363785
# D_A 1376.3884125628872
# D_M 2147.165923598104
# D_H 3245.4089689565485
# D_V 2031.0918199880045
# r_drag 147.7846253725727
# DM_rd 14.529020987027492
# DH_rd 21.960396494389755
# DV_rd 13.743593522448746
# sigma8 0.5983090348782009
# fsigma_8 0.4651622731152322
# f 0.7774615558160949
# 
# k[h/Mpc]  P_lin(k)
2.1961514518817446e-05    52.16776392482668
2.2134594687527743e-05    52.56651073943005
2.2309038912654782e-05    52.96830533707198
2.2484857944418657e-05    53.37317103707752
2.2662062617762677e-05    53.78113133756072
2.2840663853021055e-05    54.19220991680041
2.3020672656591902e-05    54.60643063462709
2.320210012161547e-05    55.023817523892674
2.3384957428657818e-05    55.44439475524865
2.356925584639978e-05    55.86818666993194
2.3755006732331424e-05    56.29521779421172
2.3942221533451955e-05    56.72551284078872
2.413091178697516e-05    57.15909671020405
2.4321089121040354e-05    57.59599449226132
2.4512765255429037e-05    58.036231467453725
2.470595200228706e-05    58.47983310840787
2.4900661266852594e-05    58.92682508133401
2.5096905048189806e-05    59.377233247490395
2.5294695439928272e-05    59.831083664655125
2.5494044631008287e-05    60.288402589126314
2.5694964906432002e-05    60.74921651010892
2.5897468648020486e-05    61.21355217239034
2.6101568335176775e-05    61.681436530788744
2.630727654565492e-05    62.152896747069775
2.651460595633509e-05    62.62796019154669
2.6723569344004787e-05    63.10665444468509
2.6934179586146267e-05    63.58900729872699
2.714644966173004e-05    64.0750467593234
2.7360392652014793e-05    64.56480104718024
2.7576021741353463e-05    65.05829859971946
2.7793350218005773e-05    65.5555680727491
2.801239147495711e-05    66.05663834215011
2.8233159010743865e-05    66.56153850035363
2.8455666430285313e-05    67.07029780792091
2.867992744572201e-05    67.5829457155379
2.8905955877260796e-05    68.09951189748737
2.9133765654026495e-05    68.62002625377552
2.936337081492032e-05    69.14451891184217
2.9594785509484977e-05    69.67302022828498
2.9828023998776676e-05    70.20556079059033
3.0063100656243963e-05    70.74217141888373
3.0300029968613516e-05    71.2828831676887
3.0538826536782855e-05    71.82772732770118
3.077950507672015e-05    72.3767354275781
3.102208042037113e-05    72.92993923574102
3.1266567516573064e-05    73.4873707793095
3.1512981431976e-05    74.0490623858188
3.1761337351971285e-05    74.61504664193768
3.201165058162735e-05    75.18535638409459
3.22639365466329e-05    75.76002470039646
3.25182107942475e-05    76.33908493256617
3.277448899425974e-05    76.92257067788911
3.303278693995286e-05    77.51051579118185
3.329312054907802e-05    78.10295438676698
3.355550586483523e-05    78.69992084047473
3.381995905686207e-05    79.3014497916476
3.408649642223008e-05    79.90757614517064
3.435513438644914e-05    80.51833507217937
3.4625889504479664e-05    81.13376197144974
3.489877846175283e-05    81.75389246255367
3.517381807519878e-05    82.37876243315146
3.5451025294283076e-05    83.00840804380472
3.5730417202051096e-05    83.64286573004246
3.601201101618086e-05    84.28217220443996
3.62958240900441e-05    84.926364458714
3.658187391377558e-05    85.57547976583798
3.687017811535101e-05    86.22955568216658
3.7160754461673376e-05    86.88863004957966
3.7453620859667804e-05    87.55274099764125
3.774879535738509e-05    88.22192694577866
3.8046296145113926e-05    88.89622661386605
3.834614155650192e-05    89.57567907672619
3.864835006968536e-05    90.26032373425875
3.8952940308427946e-05    90.9502002881617
3.9259931043268576e-05    91.64534874413904
3.956934119267795e-05    92.34580941423347
3.988118982422455e-05    93.05162291917881
4.019549615574962e-05    93.76283019076769
4.051227955655151e-05    94.47947247424001
4.083155954857932e-05    95.20159133068623
4.115335580763591e-05    95.92922863947643
4.14776881645905e-05    96.66242660069624
4.180457660660069e-05    97.40122773753475
4.2134041278344214e-05    98.14567487695163
4.246610248326038e-05    98.8958111217082
4.2800780684801246e-05    99.65167989553085
4.3138096507692706e-05    100.41332495282691
4.3478070739205515e-05    101.18079038119889
4.3820724330436305e-05    101.95412060396748
4.4166078397598685e-05    102.73336038272416
4.4514154223324576e-05    103.51855481989617
4.486497325797574e-05    104.30974936133224
4.521855712096569e-05    105.10698979890924
4.557492760209197e-05    105.91032227315846
4.5934106662879e-05    106.71979327590915
4.629611643793143e-05    107.5354496542218
4.666097923629822e-05    108.35733863485488
4.7028717542847436e-05    109.18550782478734
4.739935401965192e-05    110.02000519512454
4.777291150738579e-05    110.86087908322135
4.8149413026732074e-05    111.70817819547405
4.852888177980136e-05    112.56195161013582
4.891134115156158e-05    113.42224878015645
4.9296814711279224e-05    114.28911953603917
4.9685326213971684e-05    115.16261408872424
5.007689960187132e-05    116.04278303248758
5.0471559005900764e-05    116.92967734786755
5.086932874716008e-05    117.82334840461294
5.127023333842559e-05    118.72384796214781
5.167429748566041e-05    119.63122816237926
5.2081546089537e-05    120.54554154097738
5.249200424697174e-05    121.46684103424413
5.290569725267145e-05    122.39517998215915
5.3322650600692246e-05    123.330612131459
5.374288998601059e-05    124.27319163872694
5.4166441306106813e-05    125.22297307352156
5.459333066256101e-05    126.18001142150855
5.502358436266154e-05    127.14436208763915
5.545722892102634e-05    128.11608089933733
5.5894291061236775e-05    129.0952241097137
5.6334797717484537e-05    130.08184840067585
5.677877603623155e-05    131.07601087592116
5.7226253377882766e-05    132.07776905644195
5.7677257318472353e-05    133.0871808993949
5.813181565136303e-05    134.10430480312863
5.858995638895891e-05    135.12919961053535
5.9051707764431726e-05    136.16192461241505
5.951709823346068e-05    137.2025395508811
5.998615647598617e-05    138.25110462277794
6.045891139797709e-05    139.307680483134
6.0935392133212205e-05    140.37232824863705
6.141562804507553e-05    141.44510950113255
6.189964872836596e-05    142.52608629115664
6.238748401112088e-05    143.6153211427176
6.287916395645448e-05    144.71287706992666
6.337471886441043e-05    145.81881757599137
6.387417927382897e-05    146.93320664809895
6.437757596422904e-05    148.05610876095565
6.488493995770505e-05    149.18758888048518
6.539630252083859e-05    150.32771246756766
6.59116951666253e-05    151.4765454818005
6.643114965641679e-05    152.63415438528972
6.695469800187811e-05    153.80060614646757
6.748237246696031e-05    154.97596824394347
6.801420556988882e-05    156.1603086703796
6.855023008516743e-05    157.35369593639584
6.909047904559791e-05    158.5561990609239
6.963498574431585e-05    159.7678875399609
7.018378373684219e-05    160.9888313867086
7.073690684315124e-05    162.21910114598626
7.129438914975476e-05    163.45876789824732
7.185626501180261e-05    164.70790326362223
7.24225690551999e-05    165.96657940599428
7.29933361787408e-05    167.23486903710275
7.35686015562592e-05    168.5128454206812
7.414840063879641e-05    169.80058237662493
7.47327691567857e-05    171.0981542851803
7.532174312225428e-05    172.40563609118956
7.591535883104262e-05    173.7231033098636
7.65136528650411e-05    175.05063208493112
7.711666209444444e-05    176.38829920925986
7.772442368002382e-05    177.73618206591124
7.833697507541699e-05    179.09435862828695
7.895435402943632e-05    180.46290746461966
7.957659858839504e-05    181.8419077425212
8.020374709845201e-05    183.23143923353933
8.083583820797468e-05    184.63158231777035
8.147291086992093e-05    186.04241798850202
8.211500434423948e-05    187.46402785687985
8.276215820028935e-05    188.89649415662683
8.34144123192783e-05    190.33989974878605
8.407180689672058e-05    191.7943281083166
8.473438244491404e-05    193.25986320442388
8.540217979543653e-05    194.73658957626918
8.60752401016625e-05    196.22459240225854
8.675360484129875e-05    197.7239575052086
8.743731581894068e-05    199.23477135717482
8.812641516864858e-05    200.7571210843242
8.882094535654406e-05    202.291094471836
8.9520949183427e-05    203.8367799688443
9.022646978741347e-05    205.39426669341123
9.093755064659371e-05    206.9636444375411
9.16542355817118e-05    208.54500367223642
9.237656875886602e-05    210.1384355526525
9.310459469223064e-05    211.74403195388103
9.383835824679913e-05    213.36188552434143
9.457790464114894e-05    214.992089627562
9.532327945022827e-05    216.6347383356655
9.607452860816442e-05    218.28992643471915
9.683169841109469e-05    219.95774943012523
9.759483552001932e-05    221.6383035520521
9.836398696367705e-05    223.33168576090608
9.913920014144324e-05    225.03799375284805
9.992052282625086e-05    226.75732596534334
0.0001007080031675347    228.48978158276256
0.00010150168969419836    230.2354605420177
0.00010230163131760505    231.99446353455332
0.00010310787733459163    233.76689194074044
0.00010392047743050673    235.55284783822646
0.00010473948168227248    237.35243407292035
0.00010556494056147057    239.1657542673408
0.00010639690493745276    240.99291282643028
0.00010723542608047543    242.83401494340032
0.00010808055566485931    244.689166605625
0.000108932345772174    246.55847460057305
0.00010979084889444735    248.44204652179485
0.0001106561179374004    250.33999077494033
0.00011152820622370784    252.25241658382842
0.00011240716749628383    254.17943399656036
0.0001132930559215941    256.12115391206675
0.00011418592609299383    258.0776881775102
0.00011508583303409223    260.04914952454084
0.00011599283220214316    262.03565153927013
0.0001169069794914628    264.03730866869853
0.00011782833123687435    266.054236227182
0.00011875694421717935    268.0865504029973
0.00011969287565865699    270.1343682649019
0.00012063618323859051    272.19780776879645
0.0001215869250888218    274.2769877643857
0.00012254515979933357    276.372028001932
0.0001235109464218602    278.4830491390329
0.00012448434447352675    280.6101727458129
0.00012546541394051674    282.7535211503755
0.00012645421528176872    284.9132173036284
0.0001274508094327023    287.0893850449463
0.00012845525780897323    289.28214914018656
0.00012946762231025798    291.4916352884901
0.0001304879653240688    293.71797012913044
0.0001315163497295979    295.96128124842323
0.00013255283890159272    298.22169718665606
0.00013359749671426128    300.49934744510387
0.0001346503875452085    302.79436249306576
0.00013571157627940365    305.1068737749673
0.0001367811283131785    307.43701371751536
0.00013785910955825819    309.78491575260585
0.0001389455864458221    312.1507145094126
0.00014004062593059844    314.53454576584227
0.00014114429549499005    316.93654632484333
0.00014225666315323315    319.3568540193962
0.00014337779745558868    321.7956077201772
0.00014450776749256678    324.25294734329725
0.0001456466428991846    326.72901385808876
0.0001467944938592575    329.22394929493714
0.00014795139110972412    331.7378967531889
0.00014911740594500573    334.27100040912177
0.00015029261022139975    336.8234055239405
0.00015147707636150782    339.39525845186506
0.0001526708773586989    341.9867065880075
0.00015387408678160783    344.5978982034283
0.00015508677877866859    347.2289826222252
0.00015630902808268398    349.88011028360324
0.00015754091001543102    352.551432750032
0.0001587825004923028    355.24310271548484
0.00016003387602698648    357.95527401372584
0.00016129511373617908    360.68810162665403
0.00016256629134433923    363.4417416927171
0.00016384748718847723    366.2163515153682
0.00016513878022298271    369.0120895716105
0.00016644025002449006    371.8291155205608
0.00016775197679678254    374.6675902102964
0.00016907404137573464    377.5276756110381
0.0001704065252342941    380.40953479439435
0.0001717495104875022    383.3133320360272
0.00017310307989755437    386.2392328316112
0.00017446731687890051    389.1874039056816
0.00017584230550338534    392.1580132205486
0.00017722813050542955    395.15122998525567
0.0001786248772872512    398.16722466463165
0.00018003263192412942    401.2061689883883
0.000181451481169708    404.2682359602721
0.00018288151246134213    407.3535998672981
0.00018432281392548666    410.462436289051
0.00018577547438312697    413.59492210237516
0.00018723958335525257    416.75123545584705
0.00018871523106837377    419.93155579756603
0.00019020250846008238    423.1360639038802
0.00019170150718465507    426.3649418891151
0.00019321231961870233    429.61837321521966
0.00019473503886686068    432.8965427014933
0.0001962697587675307    436.19963653435497
0.00019781657389865946    439.52784227721406
0.0001993755795835696    442.88134888037945
0.00020094687189683286    446.26034669104905
0.00020253054767019126    449.66502746337545
0.00020412670449852433    453.0955843683533
0.00020573544074586322    456.5522118524404
0.00020735685555145283    460.0351053800401
0.00020899104883586082    463.5444617758528
0.00021063812130713588    467.08047930300523
0.00021229817446701343    470.6433576731886
0.00021397131061717077    474.2332980568101
0.00021565763286553167    477.8505030932498
0.00021735724513262042    481.4951769011683
0.0002190702521579658    485.16752508888396
0.00022079675950655586    488.86775476482984
0.00022253687357534364    492.5960745480513
0.0002242907015998034    496.35269457881344
0.00022605835166053954    500.1378265318735
0.00022783993268994684    503.95168368457104
0.0002296355544789236    507.7944809294508
0.00023144532768363765    511.66643472966376
0.00023326936383234536    515.5677631274765
0.000235107775332265    519.4986857553644
0.00023696067547650338    523.459423847171
0.0002388281784510381    527.4502002493275
0.000240710399341754    531.4712394321696
0.00024260745414153548    535.522767501327
0.00024451945975741466    539.6050122091581
0.00024644653401777595    543.7182029663034
0.00024838879567961697    547.862570853286
0.0002503463644358673    552.0383485289274
0.00025231936092276453    556.2457697344902
0.00025430790672728847    560.485069672968
0.00025631212439465416    564.7564852352398
0.0002583321374358635    569.060255011798
0.0002603680703353172    573.3966193042985
0.0002624200485584856    577.7658201371228
0.00026448819855964107    582.1681012690628
0.00026657264778965023    586.6037082050553
0.00026867352470382887    591.0728882079752
0.00027079095876985764    595.575890310536
0.0002729250804757604    600.1129653272314
0.00027507602133794646    604.684365865783
0.00027724391390931415    609.290346265656
0.00027942889178742046    613.9311625357333
0.00028163108962271356    618.6070724913076
0.00028385064312683086    623.3183357829147
0.00028608768908096224    628.06521390859
0.00028834236534427927    632.8479702261891
0.0002906148108624311    637.6668699658109
0.0002929051656761067    642.5221802422723
0.00029521357092966515    647.4141700676737
0.0002975401688798336    652.3431103640203
0.0002998851029044741    657.309273975943
0.00030224851751141916    662.3129356834729
0.0003046305583473774    667.3543721668457
0.0003070313722069088    672.4338613921391
0.00030945110704147093    677.5516827798606
0.00031188991196853707    682.7081176887054
0.00031434793728078497    687.9034494392231
0.0003168253344553593    693.1379633263203
0.0003193222561632061    698.411946631865
0.0003218388562784815    703.7256886373294
0.00032437528988803427    709.079480636545
0.0003269317133009627    714.4736159484505
0.00032950828405824774    719.9083899300324
0.0003321051609424615    725.3840999891698
0.0003347225039875521    730.9010455977027
0.0003373604744887056    736.4595282081607
0.0003400192350122869    742.059850960696
0.000342698949405857    747.7023189800697
0.00034539978280827033    753.3872394891097
0.0003481219016598519    759.1149218217298
0.00035086547371265397    764.8856774359755
0.00035363066804079425    770.699819927195
0.00035641765505087453    776.5576650412175
0.0003592266064924828    782.4595306876131
0.00036205769546877685    788.4057369530663
0.0003649110964471521    794.3966061147244
0.00036778698526999335    800.4324626537148
0.0003706855391655109    806.5136332565104
0.00037360693675866214    812.6404462383011
0.00037655135808216053    818.8132312695942
0.0003795189845875689    825.0323201660538
0.0003825099991564818    831.2980469672743
0.0003855245861117964    837.6107479497288
0.00038856293122907065    843.9707616398164
0.0003916252217479723    850.3784288269025
0.00039471164638381714    856.8340925764912
0.00039782239533919973    863.3380982434015
0.0004009576603157133    869.8907934849983
0.0004041176345257645    876.4925282745055
0.00040730251270448007    883.1436549143496
0.00041051249112170697    889.8445279570841
0.00041374776759410824    896.5955034525066
0.00041700854149735305    903.3969393271101
0.00042029501377840425    910.2491958425935
0.0004236073869679005    917.1526356130468
0.0004269458651926381    924.1076236178094
0.00043031065418815064    931.1145272143726
0.0004337019613113869    938.1737161513271
0.0004371199955534898    945.2855625813173
0.0004405649675526758    952.4504410741127
0.00044403708960721476    959.6687286296583
0.00044753657568851363    966.9408046911718
0.0004510636414543025    974.2670511580058
0.0004546185042619244    981.6478520341811
0.00045820138318173    989.0835927211443
0.00046181249901057817    996.5746608759987
0.0004654520742854431    1004.1214466147384
0.0004691203332971271    1011.7243425246285
0.0004728175021040838    1019.3837436766973
0.00047654380854634826    1027.1000476381878
0.0004802994822595787    1034.8736544850744
0.00048408475468920666    1042.704966814574
0.00048789985910470114    1050.594389757712
0.0004917450306139436    1058.5423309919247
0.0004956205061777161    1066.5492007536016
0.0004995265246243045    1074.615411806514
0.0005034633266642168    1082.7413783545674
0.0005074311549050161    1090.927515941811
0.0005114302538662726    1099.174242589122
0.0005154608699946308    1107.481978863113
0.0005195232516789989    1115.8511478874213
0.0005236176492658537    1124.2821753541114
0.0005277443150746698    1132.7754895349206
0.0005319035034134685    1141.3315212926911
0.0005360954705944896    1149.950704092653
0.0005403204749499866    1158.6334740137777
0.0005445787768481476    1167.3802697601207
0.0005488706387091392    1176.1915326721598
0.0005531963250212788    1185.06770650029
0.0005575561023573346    1194.009236131849
0.000561950239390952    1203.0165684767217
0.000566379006913212    1212.0901530531908
0.0005708426778493174    1221.23044199926
0.0005753415272754141    1230.4378900826503
0.000579875832435541    1239.7129547106936
0.0005844458727587148    1249.0560959403247
0.0005890519298761524    1258.4677764878807
0.0005936942876386253    1267.9484617390435
0.0005983732321339507    1277.498619758598
0.0006030890517046243    1287.1187213003
0.0006078420369655873    1296.8092398110284
0.0006126324808221382    1306.5706505240341
0.0006174606784879796    1316.4034294091812
0.000622326927503415    1326.3080548282103
0.0006272315277536831    1336.2850077840144
0.0006321747814874363    1346.3347719284545
0.0006371569933353711    1356.4578335701617
0.0006421784703289972    1366.6546816822508
0.0006472395219195618    1376.9258079099695
0.0006523404599971163    1387.2717065782901
0.0006574815989097402    1397.6928746994531
0.0006626632554829113    1408.1898119803973
0.000667885749039028    1418.7630208301318
0.0006731494014170931    1429.4130062653792
0.0006784545369925412    1440.140274439777
0.0006838014826972341    1450.9453329346238
0.0006891905680396031    1461.8286919397576
0.000694622125124959    1472.7908642915859
0.0007000964886759575    1483.8323654783674
0.0007056139960532239    1494.9537136454253
0.0007111749872761471    1506.1554296001902
0.0007167798050438298    1517.4380368172372
0.0007224287947562111    1528.802061443111
0.0007281223045353501    1540.2480323010975
0.000733860685246877    1551.7764808959007
0.0007396442905216207    1563.3879414181497
0.0007454734767773952    1575.0829500586278
0.0007513486032409701    1586.8620425902102
0.0007572700319702027    1598.7257565056977
0.0007632381278763545    1610.6746318593662
0.000769253258746577    1622.7092112685223
0.0007753157952665749    1634.8300399146597
0.0007814261110434546    1647.0376655446796
0.0007875845826287426    1659.3326384717393
0.0007937915895415954    1671.7155115761389
0.0008000475142921833    1684.186840305873
0.0008063527424052667    1696.7471826771286
0.0008127076624439524    1709.3970992745642
0.0008191126660336373    1722.1371532228989
0.000825568147886147    1734.9679085298098
0.0008320745058240541    1747.8899291119906
0.0008386321408052014    1760.9037811009987
0.000845241456947404    1774.010033057081
0.0008519028615533584    1787.2092559660368
0.0008586167651357414    1800.5020232356876
0.0008653835814425059    1813.8889106923268
0.0008722037274823821    1827.3704965767608
0.0008790776235505718    1840.9473615403033
0.0008860056932546544    1854.6200886404063
0.0008929883635406856    1868.3892633361047
0.0009000260647195142    1882.25547348332
0.0009071192304932979    1896.2193089898449
0.0009142682979822271    1910.2813587063174
0.0009214737077514695    1924.4422117573324
0.0009287359038383133    1938.702459445378
0.0009360553337795371    1953.0626952654789
0.0009434324486389839    1967.5235148958593
0.0009508677030353636    1982.08551618833
0.0009583615551702667    1996.7492991584747
0.0009659144668563981    2011.5154659755144
0.0009735269035460437    2026.3846209517571
0.0009811993343597464    2041.3573705319548
0.0009889322321152228    2056.4343232822253
0.0009967260733564941    2071.6160898778758
0.0010045813383832605    2086.903281266222
0.0010124985112804949    2102.2965046322647
0.0010204780799482744    2117.7963678629812
0.001028520536131853    2133.4034806433906
0.0010366263754519585    2149.1184544391203
0.0010447960974353419    2164.941902478576
0.0010530302055455551    2180.874439734739
0.0010613292072139823    2196.9166829065884
0.0010696936138711085    2213.0692504001254
0.001078123940978034    2229.3327623090554
0.0010866207080582467    2245.7078403949877
0.0010951844387296294    2262.1951080673457
0.0011038156607367357    2278.7951902194586
0.0011125149059833099    2295.508709136456
0.001121282710565062    2312.3362837528666
0.001130119614802712    2329.278534034393
0.0011390261632752802    2346.3360812047767
0.0011480029048536544    2363.5095477184395
0.0011570503927344068    2380.7995572326145
0.001166169184473892    2398.206734579126
0.001175359842022603    2415.7317057356227
0.0011846229317598006    2433.3750977962623
0.001193959024528421    2451.1375389420305
0.0012033686956702489    2469.019658410583
0.0012128525250613795    2487.022086465421
0.0012224110971479473    2505.1454530477495
0.0012320450009821481    2523.3903799343816
0.0012417548302585384    2541.7574856915926
0.0012515411833506171    2560.2473893502847
0.00126140466334771    2578.8607103785057
0.0012713458780921254    2597.5980686406706
0.0012813654402166227    2616.460084356275
0.0012914639671821558    2635.4473780577764
0.0013016420813159336    2654.560570548252
0.0013119004098497676    2673.80028285809
0.0013222395849587217    2693.167136201329
0.0013326602438000785    2712.6617519313286
0.0013431630285525953    2732.284751480972
0.0013537485864560876    2752.036752983282
0.001364417569851307    2771.9183668581964
0.0013751706362201495    2791.9302021096373
0.0013860084482261704    2812.0728672955634
0.001396931673755417    2832.3469704742756
0.0014079409859575965    2852.7531191499484
0.0014190370632875488    2873.2919202174544
0.001430220589547067    2893.9639799066763
0.0014414922539270274    2914.769903725923
0.0014528527510498685    2935.7102964047795
0.001464302781012396    2956.7857618362937
0.0014758430494289214    2977.996903018298
0.001487474267474754    2999.3443214112185
0.0014991971519300199    3020.8286074127172
0.0015110124252238418    3042.4503415684753
0.0015229208154788484    3064.210102472202
0.0015349230565560581    3086.1084669515135
0.0015470198881000956    3108.146009996058
0.00155921205558477    3130.323304685152
0.001571500310359026    3152.640922114402
0.0015838854096932344    3175.09943132167
0.0015963681168258673    3197.6993992121606
0.001608949201010532    3220.4413904828552
0.0016216294375633697    3243.3259675459954
0.001634409607910846    3266.353690451812
0.001647290499637896    3289.525114750004
0.0016602729065364693    3312.840783446511
0.0016733576286544374    3336.3012335976855
0.0016865454723449076    3359.9069991483916
0.0016998372503159098    3383.6586108446472
0.0017132337816804755    3407.556596145014
0.001726735892007128    3431.6014791309385
0.0017403444133707443    3455.7937804164935
0.0017540601844038468    3480.134017057131
0.001767884050348269    3504.6227024575082
0.001781816863107258    3529.2603462787642
0.0017958594812979673    3554.047454344604
0.001810012770304365    3578.9845284483035
0.001824277602330574    3604.0720593156357
0.0018386548564546116    3629.3105216864537
0.0018531454186825724    3654.700384456093
0.0018677501820032188    3680.2421116334376
0.0018824700464430233    3705.9361622338624
0.001897305919121626    3731.782990171125
0.0019122587143077332    3757.783044148398
0.001927329353475471    3783.9367675486724
0.0019425187653611584    3810.2445983238363
0.001957827886020554    3836.706968883486
0.0019732576588865278    3863.3243059822425
0.001988809034827213    3890.0970306067643
0.0020044829722045978    3917.025556604526
0.002020280436933581    3944.110277905156
0.002036202402541508    3971.351573266692
0.002052249850228151    3998.7498144256133
0.002068423768926191    4026.3053660952955
0.002084725155362148    4054.0185858379755
0.002101155014117813    4081.889823936244
0.002117714357692156    4109.919423263425
0.0021344042065637122    4138.107719153145
0.0021512255892534855    4166.455039268312
0.002168179542388313    4194.961703468916
0.0021852671107647687    4223.628023679197
0.0022024893474135265    4252.454303753602
0.0022198473136642743    4281.4408359556965
0.0022373420792111097    4310.587892531704
0.002254974722178455    4339.895734369319
0.0022727463291875123    4369.36461326278
0.002290657995423209    4398.9947717691275
0.0023087108247017065    4428.786443063073
0.0023269059295384083    4458.7398507915905
0.0023452444312165323    4488.855208927557
0.002363727459856204    4519.132721622685
0.0023823561544840948    4549.572583059727
0.002401131663103632    4580.174977304209
0.002420055142765724    4610.940078155174
0.002439127759640084    4641.868048654947
0.002458350689087084    4672.959029811813
0.0024777251157301855    4704.21313761882
0.0024972522335289554    4735.630475660625
0.0025169332458526267    4767.211135775322
0.002536769365554275    4798.955197892219
0.002556761815045544    4830.862729869216
0.0025769118263719907    4862.933787329527
0.002597220641289008    4895.168413497832
0.0026176895113383374    4927.566639036237
0.002638319697925216    4960.128481879105
0.0026591124723960888    4992.853947068191
0.0026800691161169778    5025.743026586855
0.0027011909205524277    5058.795697339572
0.002722479187345108    5092.0119089162245
0.002743935228396022    5125.391590644151
